id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45000280,Penthouse Lucid Dream: Luxury Panoramic View Tower,283708962,Fspace,,Waterfront Communities-The Island,43.63889,-79.39907,Entire home/apt,357,30,0,,,2,277,0,
45000340,"Downtown Toronto,  St. Lawrence Market District.",59633463,Ryan,,Moss Park,43.65244,-79.37035,Entire home/apt,150,6,23,2022-06-04,1.07,1,82,17,STR-2009-HFWKPJ
45201105,Stunning Views of Downtown - Luxury High Rise with King Bed!,81019326,Toni L & Bryce,,Waterfront Communities-The Island,43.64298,-79.38908,Entire home/apt,234,1,149,2022-05-23,6.96,1,262,69,STR-2011-HBKRVJ
45201908,Modern 3 Bedroom Home in Leslieville with Hot Tub,96737822,Amy,,South Riverdale,43.66348,-79.33947,Entire home/apt,400,7,0,,,2,14,0,STR-2011-FHDRVB
45362703,Next2 CN Tower / Union - 2BR/1.5 Bath Condo,366733272,Nat,,Waterfront Communities-The Island,43.64065,-79.38293,Entire home/apt,237,1,76,2022-04-20,3.62,1,56,60,STR-2012-JGRVHM
45205271,"Large,clean renovated 2BR suite, Midtown, sleeps 6",90793169,Vince,,Lawrence Park South,43.70633,-79.41144,Entire home/apt,140,28,7,2020-12-22,0.34,1,253,0,
45001265,Calm and comfortable place,219550951,Emal,,Flemingdon Park,43.71673,-79.33161,Private room,125,28,0,,,1,179,0,
45001817,Private Room At Lawrence and Avenue Rd.,180063042,Erdem,,Bedford Park-Nortown,43.72069,-79.41628,Private room,33,28,3,2020-10-17,0.14,3,0,0,
45362779,Sonder at The Liberty | One-Bedroom Apartment w/ Balcony,301014754,Sonder (Toronto),,Niagara,43.64088,-79.42135,Entire home/apt,255,3,44,2022-03-12,2.60,29,322,36,Approved by government
45206436,"3C / Comfy Private Room, Heritage Coliving House",93939378,Lisa,,University,43.66683,-79.40279,Private room,52,29,1,2020-09-13,0.05,9,27,0,
45363426,Sonder at The Liberty | Superior One-Bedroom Apartment w/ Office,301014754,Sonder (Toronto),,South Parkdale,43.63936,-79.42333,Entire home/apt,311,3,17,2022-05-06,0.98,29,350,14,Exempt
45364091,Sonder at The Liberty | Two-Bedroom Apartment w/ Balcony,301014754,Sonder (Toronto),,South Parkdale,43.63944,-79.42209,Entire home/apt,424,3,87,2022-05-16,4.65,29,349,56,Approved by government
45003683,**Newly Furnished Luxury 3 bed 2 bath condo,150481310,Sam,,Waterfront Communities-The Island,43.64195,-79.38156,Entire home/apt,803,3,37,2022-05-24,1.70,1,306,9,STR-2112-GZQXVH
45366114,Bright Lower-Level Oasis Mins from The Bluffs,5115768,Tassianna,,Oakridge,43.69908,-79.27018,Entire home/apt,82,2,8,2022-05-15,1.01,1,41,8,STR-2109-GTFBHH
45007315,Spacious Single Bedroom,362564808,Kamel,,O'Connor-Parkview,43.71319,-79.30543,Private room,32,28,7,2022-05-25,0.35,2,248,6,STR-2012-HQVHHK
45207684,CN tower | Lakeview | DT Toronto,364750799,Leslie,,Waterfront Communities-The Island,43.63781,-79.39709,Private room,248,28,0,,,3,365,0,
45207869,Room 6 Toronto center Yorkdale subway station rent,26075854,Long,,Yorkdale-Glen Park,43.72421,-79.45309,Private room,100,1,14,2022-05-30,0.69,3,346,13,STR-2012-HRBHHK
45378072,Faith - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.6423,-79.39341,Entire home/apt,173,30,1,2021-07-31,0.10,10,65,1,
45208497,"3D / Cozy Clean Room, Heritage Coliving House",93939378,Lisa,,Annex,43.66782,-79.40297,Private room,40,29,10,2022-04-15,0.47,9,44,7,STR-2012-GFRVHF
45009749,MCS Deluxe Suite - ROGERS CENTER/CITY VIEW 2,50396723,Frankie,,Waterfront Communities-The Island,43.64118,-79.38159,Entire home/apt,271,1,60,2022-06-01,2.76,19,114,52,STR-2012-GBGBHD
45378799,Room 1-2 (High speed internet been updated),96731289,James,,Newtonbrook East,43.78472,-79.41332,Private room,49,2,21,2022-03-16,1.04,4,155,14,STR-2009-JCKRPM
45216124,Superior 1+1 Condo + Sofabed,348430184,Avalon,,Annex,43.67087,-79.39512,Entire home/apt,382,2,30,2022-03-01,1.48,21,282,17,STR-2012-FXJKVD
45381025,Loft Style Design House 1-bedroom in Riverdale,121126,Charlotte,,Blake-Jones,43.67777,-79.34283,Entire home/apt,70,31,0,,,1,0,0,
45218805,Toronto Stylish 2Bdrm Free Parking,365276538,Mia,,Waterfront Communities-The Island,43.64399,-79.38121,Entire home/apt,150,90,3,2022-05-08,0.61,1,191,3,
45222950,Pvt. Suite3x/TorontoDowntown Private Bath/Entrance,291533774,Davy,,Kensington-Chinatown,43.64815,-79.40327,Private room,79,1,48,2022-04-01,3.29,9,0,37,STR-2009-GVSVBH
45025087,Cozy master bedroom with lots of windows,39837150,Kevin,,Downsview-Roding-CFB,43.73578,-79.4774,Private room,100,28,1,2020-11-20,0.05,1,89,0,
45381461,Spacious & well located downtown apartment,366945481,Ackah,,Annex,43.667,-79.40932,Entire home/apt,75,28,0,,,1,0,0,
45026851,Fully Furnished 1 Bedroom Condo with sofa bed #9,342316738,Davar,,Church-Yonge Corridor,43.64848,-79.37596,Entire home/apt,109,30,3,2021-05-31,0.15,29,60,0,
45027288,Jr One bedroom Fully Furnished Condo #10,342316738,Davar,,Church-Yonge Corridor,43.64795,-79.37598,Entire home/apt,149,30,2,2021-05-08,0.14,29,60,0,
45223376,Pvte.x/TorontoDowntown PrivateBath/Entr BasementRm,291533774,Davy,,Kensington-Chinatown,43.64951,-79.40479,Private room,59,1,1,2020-09-02,0.05,9,0,0,STR-2009-GVSVBH
45397790,Gorgeous basement Suite Close to Subway Station,137368857,Shaham,,Lawrence Park South,43.72446,-79.40388,Entire home/apt,119,1,32,2022-05-30,1.61,2,109,22,STR-2104-GJBKVF
45229005,Modern Toronto Apt. with Balcony & Movie Projector,4951854,Nico,,Little Portugal,43.64939,-79.42557,Entire home/apt,200,56,5,2022-05-03,0.27,2,301,2,
45234256,Sonder The Elm | Spacious One-Bedroom Apartment,301014754,Sonder (Toronto),,Kensington-Chinatown,43.65552,-79.39147,Private room,352,3,6,2022-02-08,0.36,29,305,3,Approved by government
45031276,1BR Modern Downtown Condo Scotiabank Arena/CNTower,257889901,Lily,,Waterfront Communities-The Island,43.64287,-79.38068,Entire home/apt,261,28,55,2022-05-14,2.59,7,39,42,STR-2105-GLBKVG
45032094,Beautiful spacious condo 5minutes to eaton centre,243971092,Asia,,Moss Park,43.65159,-79.36607,Entire home/apt,110,28,1,2020-10-28,0.05,3,33,0,
45398650,Luxury condo King bed/Ensuite bathroom -1Br,363339047,Danial,,Waterfront Communities-The Island,43.64211,-79.37993,Private room,200,1,16,2022-05-31,0.76,3,322,8,STR-2112-GZQXVH
45034067,"*Stunning 1BR+Den, Sleeps 6 - Steps From CN Tower*",269243315,Alec And Lily,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,370,28,95,2022-05-27,4.43,61,46,59,STR-2204-FVHVHD
45234360,DOWNTOWN*Best Value* NewStylish Boutique Suite~!!,15433871,Annie,,Church-Yonge Corridor,43.66592,-79.38286,Entire home/apt,199,28,0,,,2,354,0,
45402911,Room-5  next Toronto center Yorkdal Subway station,26075854,Long,,Yorkdale-Glen Park,43.72302,-79.45121,Private room,90,1,17,2022-06-01,1.76,3,334,17,STR-2012-HRBHHK
45236857,Short and Sweet Stay In Downtown - Only Female,307887908,Sobia,,Trinity-Bellwoods,43.65389,-79.4096,Private room,33,28,0,,,1,0,0,
45237286,Luxurious High Park 2 bedroom 2 bathroom Deck,164543821,Susan,,High Park-Swansea,43.64453,-79.45346,Entire home/apt,299,3,11,2022-05-23,3.44,3,278,11,STR-2112-FXSDVD
45036383,Gorgeous Lake Views - Downtown across Eaton Centre,4490096,Estrella,,Church-Yonge Corridor,43.65467,-79.38009,Entire home/apt,90,28,4,2022-06-03,0.38,1,148,4,
45403487,Bachelor appartment,61488185,Shahzada,,Clairlea-Birchmount,43.70527,-79.27602,Entire home/apt,100,28,0,,,1,365,0,
45237692,Cozy stay in a posh downtown neighborhood,28132161,Marija,,Bay Street Corridor,43.66637,-79.38655,Entire home/apt,228,168,2,2021-10-20,0.20,2,186,2,
45421235,1BR Unbelievable CN Tower View 50Fl,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64225,-79.38323,Entire home/apt,426,1,19,2022-05-08,0.91,73,312,11,STR-2012-HZRVHM
45503152,CN Tower Luxury waterfront condo,368268608,Rose,,Mimico (includes Humber Bay Shores),43.62578,-79.47633,Entire home/apt,450,28,1,2020-09-27,0.05,1,155,0,
45422406,Homewood Queen Bed Room A05,213612,Shiro,,Cabbagetown-South St.James Town,43.66619,-79.37436,Private room,85,28,1,2021-08-31,0.11,22,108,1,
45503316,HUGE bohemian loft downtown Toronto (6rms+patio),6939791,Lindsay,,Dufferin Grove,43.65949,-79.43243,Entire home/apt,89,28,1,2020-12-01,0.05,1,0,0,
45239533,Toronto condo with a view,137702992,Rawan,,Church-Yonge Corridor,43.66015,-79.38094,Private room,65,28,6,2020-10-22,0.28,1,0,0,
45423027,Bright Green 1Br in Downtown,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64138,-79.38336,Entire home/apt,416,1,1,2021-10-25,0.13,73,315,1,STR-2012-GGVHHF
